exposureId,outcomeId,preExpLogRr,preExpLogLb95,preExpLogUb95,passPreExposure,endOfObsRatio,endOfObsP,passEndOfObservation,timeStabRatio,timeStabP,passTimeStability,outcomeProportion,passRareOutcome,passAll
739138,10566,0.06090848769199927,-0.014826311292544109,0.13510316418334567,TRUE,1.4889600102634664,1,TRUE,1.071738208988879,1,TRUE,0.11351124221711799,FALSE,FALSE
739138,10567,-0.056722398448215826,-0.1289408525056518,0.014096666351769985,TRUE,1.5119479337789692,1,TRUE,1.0795519855437306,1,TRUE,0.015261131054679272,TRUE,TRUE
739138,10568,-0.0813346041494395,-0.15513536982320503,-0.008613800223773112,TRUE,1.4888122309481868,1,TRUE,1.0806663608787601,1,TRUE,0.01573200779778583,TRUE,TRUE
739138,10569,-0.07899575278872802,-0.15747183616928237,-0.002297715279999382,TRUE,1.3392120093859032,1,TRUE,1.0731211049349827,1,TRUE,0.017619141906886193,TRUE,TRUE
739138,10570,0.36902519815845997,0.30695468257979763,0.4301030556463554,FALSE,1.6291610394130955,1,TRUE,1.1136896378887287,1,TRUE,0.027778565724135052,TRUE,FALSE
739138,10571,0.34746068612787406,0.28440361497178973,0.40934666923335533,FALSE,1.5362576185324563,1,TRUE,1.1101591662596628,1,TRUE,0.028709995821352544,TRUE,FALSE
739138,10572,0.3633526994300047,0.2972142958785693,0.4281791771979694,FALSE,1.4700816292219665,1,TRUE,1.1005302274510143,1,TRUE,0.03231825278408316,TRUE,FALSE
739138,10573,0.6562231949337608,0.5978423375041949,0.713685417571889,FALSE,1.2416638396427322,1,TRUE,1.0775404691006487,1,TRUE,0.06702492856633331,TRUE,FALSE
739138,10574,0.6562447217966285,0.5964837651691054,0.7150332547847227,FALSE,1.2437795233987463,1,TRUE,1.0802943476995759,1,TRUE,0.06907621386081449,TRUE,FALSE
739138,10575,0.6960977330420647,0.6335527236481427,0.7575285269322529,FALSE,1.1826008348009418,1,TRUE,1.0719179609603913,1,TRUE,0.07662149517455967,TRUE,FALSE
739138,10576,0.6758987759413475,0.5806124155945614,0.7692311716837805,FALSE,1.1377265862919723,1,TRUE,1.0985794107995615,1,TRUE,0.004187110774521095,TRUE,FALSE
739138,10577,0.6815333664007429,0.5865545503040696,0.7743554724287723,FALSE,1.111184964890015,1,TRUE,1.0947848709979753,1,TRUE,0.004285601485749585,TRUE,FALSE
739138,10578,0.6691118581787261,0.5750925368516442,0.7609354382988653,FALSE,1.1548664694973068,1,TRUE,1.0927645013883516,1,TRUE,0.004691561782739535,TRUE,FALSE
739138,10579,-0.012443890870901931,-0.08409067721534316,0.0577180586265466,TRUE,1.5667718201588046,1,TRUE,1.092040575327577,1,TRUE,0.024793990262347076,TRUE,TRUE
739138,10580,-0.04562543080118823,-0.11971216591441676,0.027375258480712934,TRUE,1.3984272848064396,1,TRUE,1.0907520506787716,1,TRUE,0.025573824647286535,TRUE,TRUE
739138,10581,-0.06206900363318646,-0.14216874066122817,0.016258257091274497,TRUE,1.2358703618387914,1,TRUE,1.0808667723399128,1,TRUE,0.028546681667511915,TRUE,TRUE
739138,10582,0.3537979386229487,0.28690171572866335,0.4194698106740265,FALSE,1.075480149716178,1,TRUE,1.087438977095411,1,TRUE,0.02017720329719744,TRUE,FALSE
739138,10583,0.3981498173059534,0.33079504969503803,0.4643515751515228,FALSE,1.1362509284340874,1,TRUE,1.0852775359607145,1,TRUE,0.020797164657961477,TRUE,FALSE
739138,10584,0.40059152099288775,0.32926023007284655,0.4705498661710483,FALSE,1.0657430965755328,1,TRUE,1.0769027986383275,1,TRUE,0.02326417561740144,TRUE,FALSE
739138,10585,1.0233391927049305,0.9644535683444373,1.0814469322196716,FALSE,1.711278570981032,1,TRUE,1.0739462406849696,1,TRUE,0.009619817484342628,TRUE,FALSE
739138,10586,1.0120993411563242,0.9518558977136096,1.0715142759869873,FALSE,1.6716088536116762,1,TRUE,1.071730851799685,1,TRUE,0.009965139496421365,TRUE,FALSE
739138,10587,0.9677451211489313,0.9034063505235339,1.0311121723649415,FALSE,1.4831672350828566,1,TRUE,1.0661994526425598,1,TRUE,0.01133070995248172,TRUE,FALSE
