exposureId,outcomeId,preExpLogRr,preExpLogLb95,preExpLogUb95,passPreExposure,endOfObsRatio,endOfObsP,passEndOfObservation,timeStabRatio,timeStabP,passTimeStability,outcomeProportion,passRareOutcome,passAll
742185,10225,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,NA,TRUE,TRUE
742185,10226,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,NA,TRUE,TRUE
742185,10227,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,NA,TRUE,TRUE
1338005,10228,-0.6399118109783125,-1.8309395446549872,0.24194562837043163,TRUE,1.2126460206532432,1,TRUE,1.0766901192549976,1,TRUE,0.008329460887525505,TRUE,TRUE
1338005,10229,-0.5549886110921785,-1.7429329192388954,0.3214719382742836,TRUE,1.0838994354407425,1,TRUE,1.076211854281429,1,TRUE,0.008332499991678644,TRUE,TRUE
1338005,10230,-0.6593373830458676,-1.8445009477078118,0.21254891444651144,TRUE,1.3938621163664686,1,TRUE,1.0755237881399002,1,TRUE,0.008347840231689723,TRUE,TRUE
915542,10231,-0.16275787959549898,-0.7252782801647649,0.32927724221799076,TRUE,1.7369546680549286,1,TRUE,1.0925868470945255,1,TRUE,0.0076989211906689165,TRUE,TRUE
915542,10232,-0.13045518409800316,-0.6907315882613934,0.3585018370993869,TRUE,1.6986544385870321,1,TRUE,1.0807759737723637,1,TRUE,0.007778951556476286,TRUE,TRUE
915542,10233,-0.1995288026374956,-0.7568016038560282,0.285904778643958,TRUE,1.6448972667243196,1,TRUE,1.0761422783432337,1,TRUE,0.008110505929106815,TRUE,TRUE
981709,10237,-0.02369439102282285,-0.6826701339172144,0.5416632360829374,TRUE,1.698744860931712,1,TRUE,1.0894692881749795,1,TRUE,0.007660049298705338,TRUE,TRUE
981709,10238,-0.0868910210396337,-0.7459347860238186,0.47865772956344055,TRUE,1.7311190642004706,1,TRUE,1.0927186821042614,1,TRUE,0.007701207772549127,TRUE,TRUE
981709,10239,-0.10543327959467871,-0.7608123479527568,0.4555015030784976,TRUE,1.706132196767918,1,TRUE,1.1010301218824945,1,TRUE,0.007831542939721128,TRUE,TRUE
1363053,10240,0.293249816724972,-0.2292236510068742,0.7507754761224238,TRUE,1.2958394120796075,1,TRUE,1.0776834283510808,1,TRUE,0.008331052799224768,TRUE,TRUE
1363053,10241,0.3100501317595501,-0.21122682726657588,0.7663788219709132,TRUE,1.21844910139861,1,TRUE,1.0748498468904393,1,TRUE,0.008336552130549495,TRUE,TRUE
1363053,10242,0.30430121573712643,-0.2139262721453835,0.7569669095915145,TRUE,1.2012662456730634,1,TRUE,1.0812277828572419,1,TRUE,0.008357246982639914,TRUE,TRUE
996416,10246,0.5252928426728698,-0.02136996587857386,1.0062750991403393,TRUE,1.5246528169570464,1,TRUE,1.0329059642452778,1,TRUE,0.008135311597984812,TRUE,TRUE
996416,10247,0.5041624161044919,-0.040570460451863744,0.9825924394288793,TRUE,1.507383771265778,1,TRUE,1,1,TRUE,0.008233301735064492,TRUE,TRUE
996416,10248,0.49767247641441653,-0.045243053392878735,0.9744492779153532,TRUE,1.478974142661073,1,TRUE,1,1,TRUE,0.00851449082407575,TRUE,TRUE
1550023,10249,0.47008191580214226,0.3121268974469558,0.6228277919909556,FALSE,1.36522250554632,1,TRUE,1.0709328506224294,1,TRUE,0.00888000253084386,TRUE,FALSE
1550023,10250,0.49067987939269525,0.3333087871942551,0.6428702747924778,FALSE,1.3403160122409703,1,TRUE,1.0636684826496228,1,TRUE,0.008945830035300799,TRUE,FALSE
1550023,10251,0.48838780651645025,0.33236082417217444,0.6391755690268501,FALSE,1.384619192097412,1,TRUE,1.0651790806777597,1,TRUE,0.009202109931293341,TRUE,FALSE
1347384,10252,0.0932948467962434,-0.8549377402681593,0.8405508555551627,TRUE,1.1398656965573852,1,TRUE,1.0771278023673398,1,TRUE,0.008328447852807792,TRUE,TRUE
1347384,10253,0.0038924568386422696,-0.9448094368905894,0.7520794253343721,TRUE,1.269107169093173,1,TRUE,1.075734237004082,1,TRUE,0.008331631676206317,TRUE,TRUE
1347384,10254,0.10925023271486194,-0.8334138417172187,0.8487176101491554,TRUE,1.3218154764361592,1,TRUE,1.0830817230805787,1,TRUE,0.008342485619610384,TRUE,TRUE
1386957,10255,0.7056875383146295,0.38863488755473935,0.9995260612807699,FALSE,1.1586514898259617,1,TRUE,1.0763300886205407,1,TRUE,0.008333802464887132,TRUE,FALSE
1386957,10256,0.7235846182225388,0.41027986252027027,1.0141651561122496,FALSE,1.2061500594145391,1,TRUE,1.0760324427039514,1,TRUE,0.00834205146187422,TRUE,FALSE
1386957,10257,0.7039576157121541,0.3925263164999759,0.992497013524262,FALSE,1.2289659949055272,1,TRUE,1.0743916807294034,1,TRUE,0.008374179134350256,TRUE,FALSE
989878,10258,0.4490321810324697,0.37863276527794587,0.5181702702105656,FALSE,1.070785554779138,1,TRUE,1.0741413291137414,1,TRUE,0.0048625228668526905,TRUE,FALSE
989878,10259,0.4544050442481342,0.38402687553318055,0.5235250420158731,FALSE,1.1357995784933956,1,TRUE,1.072838238251563,1,TRUE,0.004880667131692265,TRUE,FALSE
989878,10260,0.4582522595452476,0.3880239337283642,0.5272251066698314,FALSE,1.0638176462087876,1,TRUE,1.0730174103170196,1,TRUE,0.004950582098139736,TRUE,FALSE
1102527,10261,0.9130024391428837,0.5058308692976077,1.2805697453855978,FALSE,0.8482812514841765,1,TRUE,1.0870182736412017,1,TRUE,0.0013771356068070964,TRUE,FALSE
