exposureId,outcomeId,preExpLogRr,preExpLogLb95,preExpLogUb95,passPreExposure,endOfObsRatio,endOfObsP,passEndOfObservation,timeStabRatio,timeStabP,passTimeStability,outcomeProportion,passRareOutcome,passAll
1797513,10431,0.22281151700172075,-0.5726775742012808,0.863218303721484,TRUE,0.90165786294913,1,TRUE,1.0637247855846432,1,TRUE,0.1524485974237237,FALSE,FALSE
1797513,10432,0.06848212731904021,NA,NA,TRUE,1.1471243442909487,1,TRUE,1.1314538607331621,1,TRUE,0.28789615227557724,FALSE,FALSE
1797513,10433,0.22373043986484323,-0.41369210862705297,0.7589145394818629,TRUE,0.9425475305583872,1,TRUE,1.1340034858922718,1,TRUE,0.2878989339507911,FALSE,FALSE
1797513,10434,0.11674320906374772,-0.588030111002305,0.698571430837156,TRUE,1.0623282475077303,1,TRUE,1.1351577010427285,1,TRUE,0.28791506766703123,FALSE,FALSE
1503297,10450,-0.11802468291816737,-0.20383141030518673,-0.03409399307579954,TRUE,0.8892995994471392,1,TRUE,1.2376453497202882,1,TRUE,0.24028512607088304,FALSE,FALSE
1503297,10451,-0.06180803769211662,-0.1479674609239939,0.022567440591583734,TRUE,0.9132376393116588,1,TRUE,1.2389820336752126,1,TRUE,0.2457721795467794,FALSE,FALSE
1503297,10452,-0.05172462392005184,-0.14310591849082152,0.03748117091740473,TRUE,0.9118967203878925,1,TRUE,1.2170612712043032,1,TRUE,0.26460053571823877,FALSE,FALSE
1503297,10453,-0.4224161553696457,-0.6885666909686429,-0.17359027088880533,TRUE,0.6781623280542718,1,TRUE,1.4904342798390768,1.4325376828616954e-62,FALSE,0.022658077465152488,TRUE,FALSE
1503297,10454,-0.4191418617574304,-0.6839908250237848,-0.17175589065278915,TRUE,0.617343341285624,1,TRUE,1.4737563634610462,1.6685575994498594e-58,FALSE,0.02355832023553893,TRUE,FALSE
1503297,10455,-0.3304366247440238,-0.5923443087243913,-0.08618839276216257,TRUE,0.6957793702242865,1,TRUE,1.408892667444308,1.2201546250431083e-38,FALSE,0.02698662180210893,TRUE,FALSE
1503297,10456,0.08174200822774545,-0.09976580442802246,0.25524224657786965,TRUE,0.8142053757728935,1,TRUE,1.0520552708792597,1,TRUE,0.03935093972062958,TRUE,TRUE
1503297,10457,0.0782891718270619,-0.10240839164442445,0.2510320922961575,TRUE,0.823457013790274,1,TRUE,1.0518165062313096,1,TRUE,0.0407957555767088,TRUE,TRUE
1503297,10458,0.05836781942363355,-0.12163749207754598,0.23028345085032048,TRUE,0.8270669926604516,1,TRUE,1.057033687824781,1,TRUE,0.046250341280558445,TRUE,TRUE
1503297,10462,0.03775983250812939,-0.14414816788147725,0.21135782939687017,TRUE,0.9163649583904651,1,TRUE,1.066804538132488,1,TRUE,0.03568503309499037,TRUE,TRUE
1503297,10463,0.014757427993225809,-0.1679434978744009,0.18921678882018922,TRUE,0.823540764364702,1,TRUE,1.0666824196777358,1,TRUE,0.037295139426943826,TRUE,TRUE
1503297,10464,-0.006506167585807358,-0.188593411502013,0.16704802409415279,TRUE,0.8808316266880134,1,TRUE,1.0626354879878857,1,TRUE,0.0433592337605797,TRUE,TRUE
1503297,10465,0.12157067688990236,-0.2195102841116211,0.43686917999059083,TRUE,0.7225309416110738,1,TRUE,1,1,TRUE,0.009871678510024424,TRUE,TRUE
1503297,10466,0.1474021371700371,-0.19290354410670707,0.4614014948885971,TRUE,0.7592599098201293,1,TRUE,1,1,TRUE,0.010144702956780967,TRUE,TRUE
1503297,10467,0.1748238613164395,-0.1667721026265264,0.4891584927600055,TRUE,0.767296547487482,1,TRUE,1.0634858206149096,1,TRUE,0.011194002317018278,TRUE,TRUE
1503297,10468,0.06914259304258397,-0.05306885686340571,0.18773880145156496,TRUE,0.8266862044491501,1,TRUE,1.0984221411860111,1,TRUE,0.06968764527483232,TRUE,TRUE
1503297,10469,0.07902241803662341,-0.042875362264105224,0.1975836164571042,TRUE,0.8326535506765894,1,TRUE,1.0904774002487552,1,TRUE,0.07232048642625757,TRUE,TRUE
1503297,10470,0.05195922321615216,-0.07039195287180748,0.17027516982539498,TRUE,0.9004435899037607,1,TRUE,1.0862967548846496,1,TRUE,0.08207557611847785,TRUE,TRUE
1503297,10471,0.02686526604920817,-0.08668422377482694,0.137240917373493,TRUE,0.8245774096491183,1,TRUE,1.0600501648420266,1,TRUE,0.0799946870918469,TRUE,TRUE
1503297,10472,0.024582788088821868,-0.08853325102195944,0.13472545185253124,TRUE,0.8573947556008168,1,TRUE,1.0595576028891505,1,TRUE,0.08312782709435577,TRUE,TRUE
1503297,10473,0.04185933503820347,-0.07148657832498297,0.1519537431629963,TRUE,0.9110280960173623,1,TRUE,1.0630287043225135,1,TRUE,0.09490772511603539,TRUE,TRUE
1503297,10477,2.05124712537469,1.7226424679508638,2.371231476530521,FALSE,0.5751365764353343,1,TRUE,1.0354043792095358,1,TRUE,0.0029117688294630273,TRUE,FALSE
1503297,10478,2.0666604295115607,1.7437058365473583,2.3812695811867712,FALSE,0.6572895047917531,1,TRUE,1.0108779244279698,1,TRUE,0.003000317298681366,TRUE,FALSE
1503297,10479,2.096003323008412,1.7805066383300847,2.403290435930689,FALSE,0.739992896628433,1,TRUE,1,1,TRUE,0.003323519211328301,TRUE,FALSE
1503297,10480,0.25528315315060335,-0.127846169703899,0.606619397120898,TRUE,0.720534069034766,1,TRUE,1.067557863627035,1,TRUE,0.009335960271253477,TRUE,TRUE
1503297,10481,0.29235079620643983,-0.08917883281035598,0.6416784027475098,TRUE,0.7244871218186333,1,TRUE,1.0635641093587542,1,TRUE,0.009532242711354128,TRUE,TRUE
1503297,10482,0.3484484340947419,-0.02936394682629333,0.6938174380419594,TRUE,0.7622770263787301,1,TRUE,1.0401938882936501,1,TRUE,0.010335082165600395,TRUE,TRUE
1503297,10486,-0.05205967622453606,-0.2073734762150898,0.09716588612953876,TRUE,0.9219175838466991,1,TRUE,1.0512835054499459,1,TRUE,0.04777042333547325,TRUE,TRUE
1503297,10487,-0.04493897874115369,-0.19874651280893849,0.10295317404004821,TRUE,0.9297843148649347,1,TRUE,1.048165894747229,1,TRUE,0.049879352710690016,TRUE,TRUE
1503297,10488,-0.06493232244336127,-0.21860539821169125,0.08238640456343388,TRUE,1.0603747894267295,1,TRUE,1.0516957601304318,1,TRUE,0.05749599687128742,TRUE,TRUE
1503297,10489,-0.06723495928997202,-0.34349018820486943,0.19012513150269444,TRUE,0.8145929413758661,1,TRUE,1.0645936169217844,1,TRUE,0.014065924335333053,TRUE,TRUE
1503297,10490,-0.09108250854527174,-0.3664975318824168,0.16548395938402669,TRUE,0.8138937827046331,1,TRUE,1.0711157846985555,1,TRUE,0.014799400822024956,TRUE,TRUE
1503297,10491,-0.08272624591030604,-0.3561785023761858,0.17148943204797173,TRUE,0.8397440657166413,1,TRUE,1.0575390136181742,1,TRUE,0.017554734022535587,TRUE,TRUE
1503297,10492,0.572554814836944,0.4711949383960526,0.6718624102294241,FALSE,0.955539223239923,1,TRUE,1.070646519098191,1,TRUE,0.0571240933005704,TRUE,FALSE
1503297,10493,0.5658906401949251,0.4648917981997253,0.6648031648898162,FALSE,0.9041976062656643,1,TRUE,1.073627901615856,1,TRUE,0.059768740914558104,TRUE,FALSE
1503297,10494,0.5873445726997587,0.48710282660946974,0.6854257101291007,FALSE,0.9774651654344421,1,TRUE,1.0587272943243116,1,TRUE,0.06946332248614585,TRUE,FALSE
1503297,10495,0.01961406062040973,-0.22248081208483228,0.24752814653510927,TRUE,0.7805411762439778,1,TRUE,1.0803888447638998,1,TRUE,0.018398896095750412,TRUE,TRUE
1503297,10496,0.02028913167053042,-0.21983581618140008,0.24625438495264107,TRUE,0.7901151807599701,1,TRUE,1.0654607625294346,1,TRUE,0.01935374375548816,TRUE,TRUE
1503297,10497,-0.003471327530060423,-0.2418920540030252,0.22059710885920142,TRUE,0.8280566858143875,1,TRUE,1.0759762305849898,1,TRUE,0.023024077804588285,TRUE,TRUE
1503297,10504,0.1647935920625277,0.003631637211946265,0.319806597701305,TRUE,0.8347422931426537,1,TRUE,1.0794445410215474,1,TRUE,0.03208406201344461,TRUE,TRUE
1503297,10505,0.16956429779585946,0.009315772295727609,0.3235871399881395,TRUE,0.8195757818778725,1,TRUE,1.0870235989564736,1,TRUE,0.03360709568400003,TRUE,TRUE
1503297,10506,0.15080994363853079,-0.009017470588834793,0.30429057814819277,TRUE,0.8749346415124277,1,TRUE,1.0836323260777596,1,TRUE,0.039346512297168665,TRUE,TRUE
1503297,10507,0.9150035232187799,0.6244398412651349,1.1904269665942349,FALSE,0.51810351176111,1,TRUE,1.0503542699832422,1,TRUE,0.008574443435975767,TRUE,FALSE
1503297,10508,0.8834046116725445,0.5949010829518012,1.1566025129799067,FALSE,0.5443420543716699,1,TRUE,1.0658418642209535,1,TRUE,0.008866653384396284,TRUE,FALSE
1503297,10509,0.8531761236826416,0.5679947223344644,1.122751198249246,FALSE,0.5908697663581929,1,TRUE,1.048834352535731,1,TRUE,0.009914476936813289,TRUE,FALSE
1503297,10513,-0.04849321522869114,-0.2029142952911964,0.1002456414250137,TRUE,0.9603973603025268,1,TRUE,1.047448814323707,1,TRUE,0.04777632656675448,TRUE,TRUE
1503297,10514,-0.05047749810105544,-0.20495393532208167,0.09814905049906832,TRUE,0.9562816797296267,1,TRUE,1.0516436970911927,1,TRUE,0.04985573978556512,TRUE,TRUE
1503297,10515,-0.05393527715672138,-0.20775867094014042,0.09380411874087297,TRUE,0.8973247378531103,1,TRUE,1.0537490084861727,1,TRUE,0.057599303418708815,TRUE,TRUE
1503297,10519,0.4191479343712937,0.12390805515034897,0.6959524339529743,TRUE,0.9082196044168069,1,TRUE,1.0675381791071172,1,TRUE,0.009451073281237317,TRUE,TRUE
1503297,10520,0.4085569970951356,0.11232553450836634,0.6857680627767666,TRUE,0.868095707436253,1,TRUE,1.083043923924837,1,TRUE,0.009904146282071149,TRUE,TRUE
1503297,10521,0.3866130885343749,0.09578244821293545,0.6583647379238771,TRUE,0.9087482477139189,1,TRUE,1.0310994644403402,1,TRUE,0.01167363985861761,TRUE,TRUE
739138,10525,-0.00245179324169969,-0.13690614265092294,0.1275234485562093,TRUE,0.8729638585954416,1,TRUE,1.242311751593933,1,TRUE,0.24664501567858974,FALSE,FALSE
739138,10526,-0.02922823584376518,-0.16729014035392245,0.10377918034817382,TRUE,0.8546983715748481,1,TRUE,1.2457698438552396,1,TRUE,0.24797731992174904,FALSE,FALSE
739138,10527,-0.04669814619685605,-0.18806164405288106,0.08969215153937421,TRUE,0.8559199724430524,1,TRUE,1.2408613507982074,1,TRUE,0.2525180132545478,FALSE,FALSE
739138,10528,0.08282848733394682,-0.07099616295171401,0.2306882837868837,TRUE,0.8043489563121786,1,TRUE,1.2274775393329036,1,TRUE,0.28598098522019355,FALSE,FALSE
739138,10529,0.0553778600936856,-0.10000829636635489,0.20483220804402982,TRUE,0.827420091912309,1,TRUE,1.2305713849768098,1,TRUE,0.2871169938538592,FALSE,FALSE
739138,10530,0.0326412268488883,-0.1266992028111473,0.18530932663623173,TRUE,0.8157350790757472,1,TRUE,1.236221687590891,1,TRUE,0.29130435508956926,FALSE,FALSE
739138,10531,-0.028661135363321717,-0.18933862009753513,0.1252606087922914,TRUE,0.8355956126912559,1,TRUE,1.0698619750451783,1,TRUE,0.06888054702156912,TRUE,TRUE
739138,10532,-0.020666597361262203,-0.18058567786424565,0.1323040585541732,TRUE,0.8480664571739839,1,TRUE,1.0679673468174757,1,TRUE,0.0694418689346745,TRUE,TRUE
739138,10533,-0.018921145155547447,-0.1797141614311297,0.13473338768988816,TRUE,0.8316399183860476,1,TRUE,1.06795810171572,1,TRUE,0.07161114424469626,TRUE,TRUE
739138,10534,-0.2635024637381768,-0.4774553011652272,-0.06197467332766028,TRUE,0.9656013261445077,1,TRUE,1.070979490921376,1,TRUE,0.03696288091789498,TRUE,TRUE
739138,10535,-0.2596470209763451,-0.4731000379578157,-0.05855857760201102,TRUE,0.945050486705182,1,TRUE,1.0715160708160465,1,TRUE,0.037396401859712956,TRUE,TRUE
